"","name","is.nbreak","is.tfirstneg","is.tfirstneg.pknown","is.tfirstneg.pknown.offs","is.tfirstneg.offs","is.tfirstneg.big","is.slope.ma","is.slope.ma.prop","is.slope.ma.prop.lev","is.intlev.initlev","is.intlev.finallev","is.intlev.levd","is.intlev.levdprop"
"386","ratio_quantity.M88020",3,33,33,33,33,33,-0.0230516153508217,-0.0237836209285813,0.506169539121348,0.992273897359199,0.673484845501482,0.318789051857717,0.321271226327862
"387","ratio_quantity.M88021",1,10,10,10,10,10,-0.0073833487407386,-0.00856392084412319,0.517857142857143,0.869529190012178,0.456061660530817,0.413467529481362,0.475507359880087
"388","ratio_quantity.M88023",1,36,36,36,36,36,-0.0278101131954527,-0.0300304974688661,0.533333333333333,0.953872467782974,0.119569071919392,0.834303395863582,0.874648785914433
"389","ratio_quantity.M88026",1,40,40,40,40,40,-0.0221924160782856,-0.0253913047699592,0.538461538461538,0.896208788192484,0.319205970157057,0.577002818035427,0.64382633336943
"390","ratio_quantity.M88031",2,37,37,37,37,37,-0.202903244913607,-0.257750220968908,0.564763803946675,0.990112055640809,0.271570097053231,0.718541958587578,0.725717815972387
"391","ratio_quantity.M88032",2,20,20,20,20,20,-0.00780536824921413,-0.0112314907556932,0.521739130434783,0.702759263417369,0.34371232395352,0.35904693946385,0.510910290556514
"392","ratio_quantity.M88035",1,34,34,34,34,34,-0.0225348161780266,-0.0276807804144633,0.53125,0.836630944994254,0.115516827297403,0.721114117696852,0.861926183834623
"393","ratio_quantity.M88038",1,11,11,11,11,11,-0.0167373178381844,-0.0179363895200217,0.509090909090909,0.949885977411014,0.0293334963108732,0.920552481100141,0.969118928999432
"394","ratio_quantity.M88042",1,11,11,11,11,11,-0.00895775974561351,-0.0116024089919102,0.509090909090909,0.781018092376474,0.288341306367731,0.492676786008743,0.63081353789082
"395","ratio_quantity.M88612",2,19,19,19,19,19,-0.279864566742667,-0.424679211000406,0.636280890451702,0.938866843033511,0.49902247407252,0.439844368960991,0.468484292767054
"396","ratio_quantity.M88616",2,41,41,41,41,41,-0.085311626000683,-0.135528207596489,0.50052805415446,0.862192219115595,0.350862482694728,0.511329736420867,0.593057702313029
"397","ratio_quantity.M88619",2,38,38,38,38,38,-0.313970270606343,-0.476153476212549,0.615126585029104,0.973359073359074,0.462943366661097,0.510415706697977,0.524385831157381
"398","ratio_quantity.M88624",1,44,44,44,44,44,-0.0196217472176326,-0.0276064434351896,0.545454545454546,0.730388683338822,0.298710244550905,0.431678438787917,0.591025639683501
"399","ratio_quantity.M88629",1,14,14,14,14,14,-0.012650295197465,-0.0127566237727091,0.519230769230769,1.00431512931513,0.346499779046949,0.65781535026818,0.65498898808461
"400","ratio_quantity.M88643",1,3,3,3,3,3,-0.0144055095152037,-0.016658637285875,0.507936507936508,0.879152683488329,-0.0283944159695072,0.907547099457836,1.03229747972428
"401","ratio_quantity.M88645",2,39,39,39,39,39,-0.156595401280744,-0.192017513838429,0.546742753130771,0.972122058981924,0.112876643926797,0.859245415055128,0.883886346489237
"402","ratio_quantity.M89001",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","ratio_quantity.M89003",2,48,48,48,48,48,-0.205336522311958,-0.260830271406618,0.579394780135913,0.992578437158,0.283781846813187,0.708796590344813,0.71409630091731
"404","ratio_quantity.M89004",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","ratio_quantity.M89005",2,40,40,40,40,40,-0.00645722569505064,-0.00843767411266469,0.538461538461539,0.771742256715453,0.603854388644136,0.167887868071317,0.217543961873813
"406","ratio_quantity.M89007",1,50,50,50,50,50,-0.0144843911088511,-0.015542115145934,0.5625,0.946429044256039,0.714678786514422,0.231750257741617,0.244868074525111
"407","ratio_quantity.M89008",1,40,40,40,40,40,-0.0108627034007522,-0.0110624798514419,0.538461538461538,0.992803782311402,0.710373493891844,0.282430288419558,0.284477450077815
"408","ratio_quantity.M89009",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","ratio_quantity.M89010",2,62,62,NA,NA,62,-0.138654518671768,-0.164718958329146,0.883847784932805,0.980418697356677,0.666666666666667,0.313752030690011,0.320018407988263
"410","ratio_quantity.M89012",2,40,40,NA,NA,40,-0.0243315918451646,-0.0253111641360698,0.538461538461538,0.985630397161307,0.353009009187026,0.632621387974281,0.641844437627208
"411","ratio_quantity.M89013",1,40,40,40,40,40,-0.0168837999425251,-0.0186874463030595,0.538461538461539,0.920367329404808,0.481388530899155,0.438978798505653,0.476960431428543
"412","ratio_quantity.M89015",2,14,14,NA,NA,48,-0.0273587187884747,-0.027446298289932,0.525661050224454,1.00069431845607,0.376138579883635,0.624555738572437,0.624122398872052
"413","ratio_quantity.M89016",2,38,38,38,38,38,-0.0186387930482877,-0.0217854830031011,0.535714285714286,0.874199032205463,0.352312826853407,0.521886205352056,0.596987855311875
